sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Caelum Swanton-Rodger vs Stacy Byrd (Old Dominion gains possession),Caelum Swanton-Rodger vs Stacy Byrd (Old Dominion gains possession),0,0,1,20:00,False,0,2025-11-22T01:13:35.461165
2,Layup MISSED by Old Dominion's Ketron Shaw,Layup MISSED by Old Dominion's Ketron Shaw,0,0,1,19:38,False,223,2025-11-22T01:13:35.461179
3,Block by Randolph's Stacy Byrd,Block by Randolph's Stacy Byrd,0,0,1,19:38,False,1303,2025-11-22T01:13:35.461182
4,Defensive rebound by Randolph's Khalil Caple,Defensive rebound by Randolph's Khalil Caple,0,0,1,19:34,False,1303,2025-11-22T01:13:35.461184
5,Personal Foul on Old Dominion's LJ Thomas (Trey Miller draws the foul),Personal Foul on Old Dominion's LJ Thomas (Trey Miller draws the foul),0,0,1,19:24,False,223,2025-11-22T01:13:35.461185
6,2 Pointer MISSED by Randolph's Khalil Caple,2 Pointer MISSED by Randolph's Khalil Caple,0,0,1,19:03,False,1303,2025-11-22T01:13:35.461187
7,Defensive rebound by Old Dominion's Scottie Hubbard,Defensive rebound by Old Dominion's Scottie Hubbard,0,0,1,19:00,False,223,2025-11-22T01:13:35.461189
8,Jumper MISSED by Old Dominion's Jordan Battle,Jumper MISSED by Old Dominion's Jordan Battle,0,0,1,18:43,False,223,2025-11-22T01:13:35.461191
9,Defensive rebound by Randolph's Aveion Tucker,Defensive rebound by Randolph's Aveion Tucker,0,0,1,18:38,False,1303,2025-11-22T01:13:35.461192
10,2 Pointer MISSED by Randolph's Stacy Byrd,2 Pointer MISSED by Randolph's Stacy Byrd,0,0,1,18:18,False,1303,2025-11-22T01:13:35.461194
11,Offensive rebound by Randolph's Trey Miller,Offensive rebound by Randolph's Trey Miller,0,0,1,18:16,False,1303,2025-11-22T01:13:35.461195
12,Layup MISSED by Randolph's Trey Miller,Layup MISSED by Randolph's Trey Miller,0,0,1,18:15,False,1303,2025-11-22T01:13:35.461197
13,Defensive rebound by Old Dominion's Jordan Battle,Defensive rebound by Old Dominion's Jordan Battle,0,0,1,18:12,False,223,2025-11-22T01:13:35.461199
14,Personal Foul on Randolph's Aveion Tucker (Ketron Shaw draws the foul),Personal Foul on Randolph's Aveion Tucker (Ketron Shaw draws the foul),0,0,1,18:11,False,1303,2025-11-22T01:13:35.461200
15,Free Throw  by Old Dominion's Ketron Shaw,Free Throw  by Old Dominion's Ketron Shaw,0,1,1,18:11,False,223,2025-11-22T01:13:35.461202
16,Subbing out for Old Dominion-LJ Thomas,Subbing out for Old Dominion-LJ Thomas,0,1,1,18:11,False,223,2025-11-22T01:13:35.461203
17,Subbing in for Old Dominion-Zacch Wiggins,Subbing in for Old Dominion-Zacch Wiggins,0,1,1,18:11,False,223,2025-11-22T01:13:35.461205
